Year,,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021
Period,,январь,февраль,март,апрель,май,июнь,июль,август,сентябрь,октябрь,ноябрь,декабрь,январь,февраль,март,апрель,май,июнь,июль,август,сентябрь,октябрь,ноябрь,декабрь,январь,февраль,март,апрель,май,июнь,июль,август,сентябрь,октябрь,ноябрь,декабрь
Дальневосточный федеральный округ,"Жилые здания, жилые помещения в нежилых зданиях и жилые дома, построенные населением",146.9,146.7,171.4,114.8,97.0,131.8,190.0,155.9,175.5,233.6,326.9,536.1,121.7,161.4,183.2,123.1,68.1,158.4,146.6,121.7,314.1,238.2,239.4,624.3,236.3,194.9,182.9,137.7,82.0,268.4,205.7,190.0,318.6,276.0,309.6,712.8
Дальневосточный федеральный округ,"Жилые здания,построенные в сельской местности",,,,,,,,,,,,,,,,,,,,,,,,,2.9,9.3,4.2,1.8,3.5,3.5,5.6,5.1,28.2,9.9,19.7,59.7
Дальневосточный федеральный округ,"Жилые здания,построенные по ипотечному кредитованию",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.1
Дальневосточный федеральный округ,Общежития,5.2,0.1,,1.1,1.2,,,,,,0.9,6.9,,,4.4,,,6.4,,,,,1.7,0.6,,,,,1.9,,,0.5,,1.3,,4.3
Дальневосточный федеральный округ,Отдельно стоящие здания жилого назначения квартирного типа,86.7,54.8,50.7,28.4,11.3,34.8,105.7,58.3,54.8,96.6,159.7,340.6,44.8,29.4,77.6,38.1,9.0,68.9,44.7,17.3,113.5,96.8,76.0,399.6,108.8,73.9,46.8,23.0,3.4,99.1,63.6,75.6,129.2,83.5,115.1,431.6
Дальневосточный федеральный округ,Отдельно стоящие здания жилого назначения квартирного типа в сельской местности,1.0,6.9,5.4,2.4,1.5,3.6,8.3,0.6,6.3,5.2,16.4,41.9,1.5,0.4,7.9,8.0,2.1,2.5,9.0,1.8,26.6,6.5,18.7,62.5,2.9,6.8,4.2,1.8,1.6,3.5,5.6,5.1,28.2,8.6,19.6,59.4
Еврейская автономная область,"Жилые дома в сельской местности,построенные населением",1.8,1.4,2.1,0.2,0.3,0.3,0.1,0.3,0.1,0.5,0.4,0.4,0.1,0.4,0.3,0.4,0.3,0.3,0.4,0.4,0.5,0.8,0.5,1.7,0.8,1.6,0.8,1.5,1.5,1.4,1.6,2.2,2.2,1.6,1.7,
Еврейская автономная область,"Жилые дома,построенные населением",3.4,3.2,4.3,0.7,2.1,1.3,2.0,0.9,1.3,2.1,1.1,1.2,0.4,1.7,2.0,0.6,0.6,1.0,1.5,1.3,1.4,0.8,0.7,2.1,1.7,3.0,2.1,3.0,2.1,2.1,2.2,3.7,2.8,3.3,2.5,
Еврейская автономная область,Жилые здания,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4
Еврейская автономная область,Жилые здания многоквартирные,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4
Еврейская автономная область,"Жилые здания, в сельской местности (всего)",1.8,1.4,2.1,0.2,0.3,0.3,0.1,0.3,0.1,0.5,0.4,0.4,0.1,0.4,0.3,0.4,0.3,0.3,0.4,0.4,0.5,0.8,0.5,1.7,0.8,1.6,0.8,1.5,1.5,1.4,1.6,2.2,2.2,1.6,1.7,
Еврейская автономная область,"Жилые здания, жилые помещения в нежилых зданиях и жилые дома, построенные населением",3.4,3.2,4.3,0.7,2.1,1.3,2.0,0.9,1.3,2.1,1.1,1.2,0.4,1.7,2.0,0.6,0.6,1.0,1.5,1.3,1.4,0.8,0.7,2.1,1.7,3.0,2.1,3.0,2.1,2.1,2.2,3.7,2.8,3.3,2.5,1.4
Еврейская автономная область,Отдельно стоящие здания жилого назначения квартирного типа,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4
Забайкальский край,"Жилые дома в сельской местности,построенные населением",3.6,2.8,3.3,1.8,10.2,6.5,7.8,5.4,7.6,7.1,5.6,5.6,4.5,6.2,4.1,0.8,2.7,2.3,3.5,2.0,4.2,3.6,7.0,10.7,2.3,2.3,2.4,3.6,1.7,1.7,0.6,1.8,2.5,25.6,6.2,4.1
Забайкальский край,"Жилые дома и общежития,построенные за счет бюджетов субъектов Российской и местных бюджетов",,,,,,,,,0.1,,,0.0,,,,,,,,,,0.1,,,,,,,,,,,,,,0.1
Забайкальский край,Жилые дома коттеджного типа,,,,,,,,0.6,0.4,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,
Забайкальский край,"Жилые дома общежития,построенные за счет средств федерального бюджета",,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Забайкальский край,"Жилые дома,построенные населением",7.3,9.0,11.4,8.4,16.6,14.3,13.5,11.3,13.6,15.7,17.1,12.5,9.0,12.0,11.6,3.7,9.1,6.5,11.6,10.6,11.5,12.5,13.6,22.5,7.8,5.9,7.9,8.0,4.9,4.9,4.4,5.5,43.3,34.1,13.3,6.9
Забайкальский край,Жилые здания,,,,,,,,,,,,,,,,,,,,,,,,,,,8.6,1.7,,0.1,,0.1,,1.5,0.1,45.4
Забайкальский край,Жилые здания индивидуальные,,,,,,0.1,,0.6,0.4,1.2,,0.1,,,,0.2,,,,0.3,,0.1,,,,,,1.7,,0.1,,0.1,,0.1,0.1,0.1
Забайкальский край,Жилые здания индивидуальные блокированные,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,
Забайкальский край,Жилые здания многоквартирные,,,1.1,,,,,,,6.9,15.7,21.4,1.7,,4.5,3.9,,,,,,1.5,4.9,18.2,,,8.6,,,,,,,,,45.4
Забайкальский край,"Жилые здания, в сельской местности (всего)",3.6,2.8,3.3,1.8,10.2,6.5,7.8,5.4,7.7,7.1,5.6,5.6,4.5,6.2,4.1,0.8,2.7,2.3,3.5,2.0,4.2,3.7,7.0,10.7,2.3,2.3,2.4,3.6,1.7,1.7,0.6,1.8,2.5,27.0,6.2,4.2
Забайкальский край,"Жилые здания, жилые помещения в нежилых зданиях и жилые дома, построенные населением",7.3,9.0,12.6,8.4,16.6,14.4,13.5,11.8,14.1,23.8,32.9,34.0,10.8,12.0,16.1,7.8,9.1,7.7,11.6,10.9,11.5,14.1,18.5,40.8,7.8,5.9,16.4,9.7,4.9,5.1,4.4,5.6,43.3,35.5,13.4,52.4
Забайкальский край,"Жилые здания,построенные в сельской местности",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,,0.1
Забайкальский край,Общежития,,,,,,,,,,,,,,,,,,1.3,,,,,,,,,,,,,,,,1.3,,
Забайкальский край,Отдельно стоящие здания жилого назначения квартирного типа,,,1.1,,,0.1,,0.6,0.4,8.1,15.7,21.5,1.7,,4.5,4.2,,,,0.3,,1.6,4.9,18.2,,,8.6,1.7,,0.1,,0.1,,0.1,0.1,45.4
Забайкальский край,Отдельно стоящие здания жилого назначения квартирного типа в сельской местности,,,,,,,,,0.1,,,0.1,,,,,,,,,,0.1,,,,,,,,,,,,,,0.1
Ивановская область,"Жилые дома в сельской местности,построенные населением",4.2,11.4,9.9,10.6,6.2,7.9,7.4,7.1,7.3,9.4,6.5,9.6,4.6,5.5,8.9,4.0,4.0,6.2,6.3,7.6,12.1,9.0,11.9,29.1,8.5,11.1,11.7,15.1,7.0,5.2,14.9,13.0,11.1,22.6,56.0,40.8
Ивановская область,"Жилые дома,построенные населением",8.2,17.2,15.8,16.6,15.3,12.5,12.2,13.2,12.8,15.8,15.5,19.0,10.9,11.7,14.3,6.2,6.2,11.6,9.7,13.5,17.9,18.1,20.6,51.3,14.5,16.5,20.6,23.0,10.9,7.0,23.6,21.2,15.9,27.7,64.4,49.5
Ивановская область,Жилые здания,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,9.1,5.1,,,8.7,2.9,9.4,7.1,9.3,13.0
Ивановская область,Жилые здания индивидуальные,,,,,,,,,,,,,,,,,,,,1.7,,,,,,,,,,,,,,,,
Ивановская область,Жилые здания индивидуальные блокированные,,,,,,,,,,,,,,,,,,,,1.7,,,,,,,,,,,,,,,,
Ивановская область,Жилые здания многоквартирные,20.0,11.9,,18.7,,12.4,14.3,2.8,6.0,3.5,6.4,52.4,,,4.2,,3.0,9.2,10.4,5.1,15.4,36.8,31.6,20.7,,3.2,9.1,5.1,,,8.7,2.9,9.4,7.1,9.3,13.0
Ивановская область,"Жилые здания, в сельской местности (всего)",4.2,11.4,9.9,10.6,6.2,7.9,8.9,7.1,7.3,9.4,6.5,9.6,4.6,5.5,8.9,4.0,4.0,6.2,6.3,12.7,12.1,9.0,11.9,29.1,8.5,11.1,11.7,15.1,7.0,5.2,23.6,16.0,11.1,22.6,56.0,40.8
Ивановская область,"Жилые здания, жилые помещения в нежилых зданиях и жилые дома, построенные населением",28.1,29.1,15.8,35.3,15.3,24.9,26.5,16.0,18.8,19.3,21.9,71.4,10.9,11.7,18.5,6.2,9.3,20.7,20.1,20.4,33.3,54.9,52.2,72.0,14.5,19.7,29.7,28.1,10.9,7.0,32.4,24.1,25.3,34.8,73.7,62.5
Ивановская область,"Жилые здания,построенные в сельской местности",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.7,2.9,,,,
Ивановская область,Отдельно стоящие здания жилого назначения квартирного типа,3.0,2.3,,2.9,,10.4,14.3,,6.0,3.5,6.4,17.9,,,4.2,,3.0,1.9,5.7,6.9,15.3,3.3,19.2,12.4,,,,,,,8.7,2.9,,7.1,,3.9
Ивановская область,Отдельно стоящие здания жилого назначения квартирного типа в сельской местности,,,,,,,1.5,,,,,,,,,,,,,5.1,,,,,,,,,,,8.7,2.9,,,,
Иркутская область,"Жилые дома в сельской местности,построенные населением",17.7,30.1,30.9,16.0,32.6,24.7,28.0,7.2,7.6,28.8,21.8,122.4,17.4,19.4,22.4,19.0,14.3,25.2,26.8,27.0,36.8,45.5,57.0,76.1,11.5,36.0,40.5,79.3,55.6,45.6,70.9,52.2,59.9,72.1,63.7,3.1
Иркутская область,"Жилые дома и общежития,построенные за счет бюджетов субъектов Российской и местных бюджетов",,,,,,,,,,,0.2,,0.1,,0.1,,,,,,,,0.3,0.0,,,,,,,,,,1.6,,
Иркутская область,Жилые дома коттеджного типа,,,,,,,,,,,,,,,,,,0.6,,3.5,0.2,,,,,,,,,,,,,,,
Иркутская область,"Жилые дома общежития,построенные за счет средств федерального бюджета",,,,,,,,,,,,6.3,,,,,,,,3.5,7.2,,,1.0,,,,,,,,,,6.1,,
Иркутская область,"Жилые дома,построенные населением",28.0,49.3,43.8,23.4,51.1,33.8,38.4,16.8,26.2,41.6,33.8,199.8,27.2,36.1,34.1,30.7,24.0,34.4,40.1,43.8,53.9,90.9,69.7,136.4,17.7,50.7,57.8,126.8,80.2,80.5,100.6,70.7,84.4,98.2,86.6,54.2
Иркутская область,Жилые здания,,,,,,,,,,,,,,,,,,,,,,,,,22.2,12.0,62.6,65.9,,7.6,15.9,19.1,5.3,8.3,20.2,56.6
Иркутская область,Жилые здания индивидуальные,,,,,,,,,,0.2,,4.4,0.1,0.2,0.1,,,0.7,0.3,3.5,0.2,2.3,2.3,,,0.0,0.9,,,0.7,,,,,0.4,0.6
Иркутская область,Жилые здания индивидуальные блокированные,,,,,,,,,,,,4.4,,,,,,,,,,2.3,,,,,,,,0.3,,,,,,
Иркутская область,Жилые здания многоквартирные,,27.1,22.1,35.1,19.9,3.0,44.7,21.5,21.6,23.5,41.9,125.9,13.5,47.9,8.5,12.4,29.9,27.4,8.6,13.3,25.8,71.4,29.6,154.6,21.6,11.9,61.7,65.9,,6.9,15.9,19.1,5.3,8.3,19.7,56.0
Иркутская область,Жилые здания многоквартирные малоэтажные блокированнные,,,,,,,,,3.0,,,,,,,,,,,,0.3,,,1.1,,2.4,,,,,,0.4,0.6,0.5,,1.8
Иркутская область,"Жилые здания многоквартирные малоэтажные, состояшие из блок-секций",,,,,,,9.5,,,6.6,,0.4,,2.7,,7.9,,,3.6,,,,,5.9,,,6.3,,,,,,,,,
Иркутская область,"Жилые здания, в сельской местности (всего)",17.7,30.1,30.9,16.0,32.8,24.7,28.0,7.2,7.6,28.8,38.6,122.8,17.6,19.5,22.5,26.9,14.3,40.7,27.1,27.0,36.8,47.9,68.0,86.2,11.5,38.4,47.6,79.3,55.6,45.6,70.9,52.6,59.9,72.6,63.7,3.4
Иркутская область,"Жилые здания, жилые помещения в нежилых зданиях и жилые дома, построенные населением",28.0,76.4,66.0,58.5,71.2,36.9,83.1,38.3,47.8,65.3,75.7,330.1,40.9,84.2,42.7,43.1,54.0,62.5,49.1,60.6,80.0,164.7,101.6,292.0,39.9,62.6,120.4,192.7,80.2,88.0,116.5,89.7,89.7,106.5,106.8,110.8
Иркутская область,"Жилые здания,построенные в сельской местности",,,,,,,,,,,,,,,,,,,,,,,,,,2.4,7.1,,,,,0.4,,0.5,,0.2
Иркутская область,Общежития,,,,,0.2,,,,,,,,,,,,,,,,,,,1.0,0.6,,,,,,,,,,,
Иркутская область,Отдельно стоящие здания жилого назначения квартирного типа,,27.1,22.1,34.9,19.9,3.0,44.7,21.5,21.6,23.7,41.9,130.3,13.7,48.1,8.6,12.4,29.9,28.2,9.0,16.8,26.1,73.8,31.9,154.6,21.6,12.0,62.6,65.9,,7.6,15.9,19.1,5.3,8.3,20.2,56.6
Иркутская область,Отдельно стоящие здания жилого назначения квартирного типа в сельской местности,,,,,,,,,,,16.8,0.4,0.1,0.2,0.1,7.9,,15.6,0.3,,,2.3,11.0,9.2,,2.4,7.1,,,,,0.4,,0.5,,0.2
Кабардино-Балкарская Республика,"Жилые дома в сельской местности,построенные населением",,12.0,5.3,6.7,19.4,18.3,5.1,11.4,56.3,3.1,8.3,39.4,,7.9,8.4,9.8,21.0,19.5,15.6,7.2,59.1,18.0,22.0,9.6,0.9,6.1,9.9,4.7,10.6,16.7,4.4,14.2,52.5,19.7,24.6,33.9
Кабардино-Балкарская Республика,"Жилые дома общежития,построенные за счет средств федерального бюджета",,,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Кабардино-Балкарская Республика,"Жилые дома,построенные населением",,15.3,7.7,16.7,37.4,41.6,9.5,16.6,97.9,4.1,15.1,62.2,,15.7,14.9,20.7,38.5,47.0,30.0,12.2,111.0,33.2,42.1,19.1,1.0,12.5,19.8,9.8,19.3,39.5,8.8,29.3,99.8,40.8,43.5,69.8
Кабардино-Балкарская Республика,Жилые здания,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,,14.8,23.0,9.6,24.0,5.6,18.3,,1.8,15.0
Кабардино-Балкарская Республика,Жилые здания многоквартирные,,,9.2,,,,20.8,8.9,13.0,12.5,35.3,50.4,,2.4,4.3,,2.8,,,16.6,7.0,7.4,,74.8,,8.2,,14.8,23.0,9.6,24.0,5.6,18.3,,1.8,15.0
Кабардино-Балкарская Республика,"Жилые здания, в сельской местности (всего)",,12.0,5.3,6.7,19.4,18.3,5.1,11.4,56.3,3.1,8.3,39.4,,7.9,8.4,9.8,21.0,19.5,15.6,14.3,59.1,18.0,22.0,9.6,0.9,6.1,9.9,4.7,10.6,16.7,4.4,14.2,52.5,19.7,24.6,33.9
Кабардино-Балкарская Республика,"Жилые здания, жилые помещения в нежилых зданиях и жилые дома, построенные населением",,15.3,16.8,16.7,37.4,41.6,30.3,25.5,110.9,16.6,50.4,112.6,,18.1,19.2,20.7,41.3,47.0,30.0,28.9,118.0,40.6,42.1,94.0,1.0,20.7,19.8,24.6,42.4,49.2,32.8,34.9,118.2,40.8,45.3,84.8
Кабардино-Балкарская Республика,Отдельно стоящие здания жилого назначения квартирного типа,,,9.2,,,,,,,,,33.5,,,,,2.8,,,9.5,,,,6.3,,,,14.8,19.3,,24.0,4.1,,,1.8,7.9
Калининградская область,"Жилые дома в сельской местности,построенные населением",8.9,15.2,14.0,8.4,17.3,10.8,12.9,17.9,15.5,14.8,13.8,21.3,12.7,22.2,16.8,34.3,7.1,16.4,19.0,19.6,20.5,18.0,18.4,25.0,18.1,43.1,29.8,24.7,27.7,29.3,28.9,36.0,34.9,39.9,29.0,0.0
Калининградская область,"Жилые дома,построенные населением",15.5,24.8,20.6,11.5,28.3,17.0,19.1,29.5,31.8,27.7,25.9,38.7,21.0,40.7,34.2,55.4,16.1,33.9,28.8,35.7,36.2,36.7,36.1,43.5,28.7,64.8,50.9,41.4,46.4,46.3,48.5,56.8,52.5,61.7,51.2,15.1
Калининградская область,Жилые здания,,,,,,,,,,,,,,,,,,,,,,,,,40.7,26.6,23.7,77.3,21.2,64.5,37.7,19.9,37.1,121.2,108.7,127.9
Калининградская область,Жилые здания многоквартирные,44.6,32.0,70.8,18.6,31.4,38.2,38.9,71.4,49.2,51.9,51.7,183.9,19.2,34.0,14.1,30.2,42.3,64.3,48.3,129.2,28.2,94.1,83.7,167.2,40.7,26.6,23.7,77.3,10.2,64.5,37.7,19.9,37.1,121.2,108.7,123.7
Калининградская область,Жилые здания многоквартирные малоэтажные блокированнные,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,4.8,4.7,1.4,2.1,2.4,1.9,2.2,5.6,3.4,1.0
Калининградская область,"Жилые здания, в сельской местности (всего)",8.9,15.2,28.3,8.4,17.3,10.8,16.5,17.9,15.5,32.8,14.4,26.7,12.7,24.5,17.8,34.3,10.4,23.1,19.0,19.6,20.5,19.4,21.0,55.6,24.7,43.6,35.5,26.6,30.6,29.8,29.6,38.8,38.0,60.9,30.2,1.2
Калининградская область,"Жилые здания, жилые помещения в нежилых зданиях и жилые дома, построенные населением",60.1,56.8,91.5,30.1,59.7,55.1,58.0,101.0,81.0,79.6,77.6,222.6,40.2,74.7,48.3,85.6,58.4,98.2,77.2,164.9,64.4,130.8,119.8,210.7,69.4,91.4,74.6,118.7,67.7,110.8,86.2,76.8,89.6,182.9,159.9,143.0
Калининградская область,"Жилые здания,построенные в сельской местности",,,,,,,,,,,,,,,,,,,,,,,,,6.6,0.5,5.7,1.9,2.9,0.5,0.7,2.8,3.1,21.0,1.2,1.2
Калининградская область,Общежития,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.1,,,,,,,4.3
Калининградская область,Отдельно стоящие здания жилого назначения квартирного типа,44.6,32.0,70.8,18.6,31.4,38.2,38.9,71.4,49.2,51.9,51.7,183.9,19.2,34.0,14.1,30.2,42.3,64.3,48.3,129.2,28.2,94.1,83.7,167.2,40.7,26.6,23.7,77.3,10.2,63.2,37.7,19.9,36.6,121.2,108.7,123.7
Калининградская область,Отдельно стоящие здания жилого назначения квартирного типа в сельской местности,,,14.2,,,,3.7,,,18.0,0.6,5.4,,2.2,1.0,,3.3,6.7,,,,1.4,2.6,30.6,6.6,0.5,5.7,1.9,2.9,0.5,0.7,2.8,3.1,21.0,1.2,1.2
Калужская область,"Жилые дома в сельской местности,построенные населением",21.4,28.8,26.6,27.6,21.8,23.5,30.1,32.4,29.9,38.0,38.9,30.9,22.1,24.4,24.4,16.6,9.8,21.9,34.8,46.2,49.8,48.3,44.3,46.4,15.4,10.8,8.4,31.8,26.2,24.7,34.7,31.6,28.9,40.7,43.4,1.8
Калужская область,"Жилые дома,построенные населением",30.7,35.6,34.1,39.3,27.8,31.6,36.7,43.0,38.9,50.3,55.2,44.6,27.9,33.2,39.8,27.3,20.3,34.8,53.7,72.7,73.4,71.6,76.0,82.0,28.1,21.8,18.0,57.9,48.3,49.1,62.1,60.2,54.5,68.4,84.8,14.9
Калужская область,Жилые здания,,,,,,,,,,,,,,,,,,,,,,,,,55.1,9.2,5.5,12.6,1.5,,34.5,,15.4,21.6,19.7,118.9
Калужская область,Жилые здания индивидуальные,0.3,,2.5,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Калужская область,Жилые здания индивидуальные блокированные,,,2.5,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Калужская область,Жилые здания многоквартирные,24.0,6.6,,12.8,,14.5,3.4,22.2,15.9,53.7,12.9,154.9,19.3,26.8,12.0,,,12.2,21.0,17.5,17.0,52.3,16.6,13.3,55.1,9.2,5.5,12.6,1.5,,34.5,,15.4,21.6,19.7,118.9
Калужская область,Жилые здания многоквартирные малоэтажные блокированнные,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,
Калужская область,"Жилые здания, в сельской местности (всего)",22.7,28.8,26.6,27.6,21.8,23.5,30.1,32.4,29.9,38.0,38.9,30.9,22.1,24.4,24.4,16.6,9.8,21.9,34.8,46.2,49.8,48.3,44.3,46.4,15.4,10.8,8.4,31.8,26.2,24.7,34.7,31.6,28.9,40.7,43.4,1.8
Калужская область,"Жилые здания, жилые помещения в нежилых зданиях и жилые дома, построенные населением",54.9,42.2,36.6,52.3,27.8,46.1,40.6,65.2,54.9,103.9,68.1,199.4,47.2,60.0,51.7,27.3,20.3,47.0,74.7,90.1,90.3,123.9,92.7,95.3,83.2,31.0,23.4,70.5,49.8,49.1,96.6,60.2,69.9,90.0,104.5,133.8
Калужская область,Общежития,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Калужская область,Отдельно стоящие здания жилого назначения квартирного типа,24.2,,2.5,6.8,,10.2,1.4,6.0,5.9,23.4,,8.3,,0.6,,,,2.8,3.7,17.5,5.0,25.4,4.1,,5.4,5.0,5.5,4.5,1.5,,34.5,,6.1,18.3,19.7,112.6
Калужская область,Отдельно стоящие здания жилого назначения квартирного типа в сельской местности,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Камчатский край,"Жилые дома в сельской местности,построенные населением",0.5,0.5,0.5,0.8,1.6,0.3,0.4,0.4,0.4,0.6,1.2,1.2,0.2,0.7,1.9,1.3,1.1,0.7,1.7,1.2,1.8,2.7,3.2,2.1,0.6,2.2,1.1,3.0,1.4,3.0,1.2,1.4,1.4,3.0,1.9,1.5
Камчатский край,"Жилые дома и общежития,построенные за счет бюджетов субъектов Российской и местных бюджетов",,,,,0.6,,,,,,1.4,9.3,,0.1,,,,,,,1.2,,,0.8,,,,,,,,,,,0.6,3.2
Камчатский край,"Жилые дома общежития,построенные за счет средств федерального бюджета",,,,,,,,,,,,5.4,,,,,,,,,,,,20.8,,,,,,,,,,4.5,,
Камчатский край,"Жилые дома,построенные населением",0.5,1.5,1.1,1.9,3.6,1.2,1.0,1.4,3.3,2.0,2.5,3.5,1.8,3.3,3.0,3.8,1.1,1.9,3.4,2.3,2.6,3.9,4.7,3.0,1.6,3.6,3.8,5.3,2.1,5.5,3.5,2.5,2.8,4.3,4.1,2.2
Камчатский край,Жилые здания,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,0.2,1.9,,,,,5.3,0.6,9.7
Камчатский край,Жилые здания индивидуальные,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,0.2,,,,,,,0.1,
Камчатский край,Жилые здания индивидуальные блокированные,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,
Камчатский край,Жилые здания многоквартирные,,,,,0.6,,,,,,1.4,15.7,,0.3,,,,,,0.7,2.0,,3.5,26.7,,,1.2,,,,,,,5.3,0.6,9.4
Камчатский край,"Жилые здания, в сельской местности (всего)",0.5,0.5,0.5,0.8,2.2,0.3,0.4,0.4,0.4,0.6,2.6,1.9,0.2,1.1,1.9,1.3,1.1,0.7,1.7,1.9,3.8,2.7,3.2,2.9,0.6,2.2,1.1,3.0,3.4,3.0,1.2,1.4,1.4,3.7,2.6,5.8
Камчатский край,"Жилые здания, жилые помещения в нежилых зданиях и жилые дома, построенные населением",0.5,1.5,1.1,1.9,4.2,1.2,1.0,1.4,3.3,2.0,3.9,22.9,1.8,3.7,3.0,3.8,1.1,1.9,3.4,2.9,4.6,3.9,8.2,29.7,1.6,3.6,5.0,5.4,4.0,5.5,3.5,2.5,2.8,9.6,4.7,11.8
Камчатский край,"Жилые здания,построенные в сельской местности",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,,,,,0.8,0.6,4.3
Камчатский край,Общежития,,,,,,,,,,,,3.7,,,,,,,,,,,,,,,,,1.9,,,,,,,0.3
Камчатский край,Отдельно стоящие здания жилого назначения квартирного типа,,,,,0.6,,,,,,1.4,15.7,,0.4,,,,,,0.7,2.0,,3.5,26.7,,,1.2,0.2,,,,,,5.3,0.6,9.4
Камчатский край,Отдельно стоящие здания жилого назначения квартирного типа в сельской местности,,,,,0.6,,,,,,1.4,0.7,,0.4,,,,,,0.7,2.0,,,0.8,,,,,,,,,,0.8,0.6,3.9
Карачаево-Черкесская Республика,"Жилые дома в сельской местности,построенные населением",3.3,4.6,3.6,5.2,6.9,3.2,7.4,1.7,6.0,6.2,9.3,9.3,2.3,4.8,6.1,1.1,1.3,3.7,5.2,4.7,10.9,5.9,7.6,6.5,1.4,12.1,14.6,13.5,6.4,9.7,12.2,13.8,8.5,10.0,13.6,4.4
Карачаево-Черкесская Республика,"Жилые дома,построенные населением",7.6,11.9,8.3,9.6,10.2,7.3,10.7,9.0,11.9,10.4,14.2,19.4,4.4,12.4,11.6,1.3,1.4,4.5,8.3,7.1,19.7,10.8,13.8,10.9,2.2,23.8,26.7,25.3,10.2,18.2,21.9,21.0,16.3,18.2,22.6,9.4
Карачаево-Черкесская Республика,Жилые здания,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,,,,1.4,11.2,1.5,,,,1.8
Карачаево-Черкесская Республика,Жилые здания многоквартирные,,,,,,,20.5,,,,18.7,44.4,,,7.8,,,,,,,,13.7,,,3.3,,,,1.4,11.2,1.5,,,,1.8
Карачаево-Черкесская Республика,"Жилые здания, в сельской местности (всего)",3.3,4.6,3.6,5.2,6.9,3.2,7.4,1.7,6.0,6.2,12.8,9.3,2.3,4.8,6.1,1.1,1.3,3.7,5.2,4.7,10.9,5.9,7.6,6.5,1.4,12.1,14.6,13.5,6.4,9.7,12.2,13.8,8.5,10.0,13.6,4.4
Карачаево-Черкесская Республика,"Жилые здания, жилые помещения в нежилых зданиях и жилые дома, построенные населением",7.6,11.9,8.3,9.6,10.2,7.3,31.2,9.0,11.9,10.4,32.9,63.8,4.4,12.4,19.4,1.3,1.4,4.5,8.3,7.1,19.7,10.8,27.4,10.9,2.2,27.2,26.7,25.3,10.2,19.5,33.1,22.5,16.3,18.2,22.6,11.2
Карачаево-Черкесская Республика,Отдельно стоящие здания жилого назначения квартирного типа,,,,,,,20.5,,,,18.7,44.4,,,7.8,,,,,,,,13.7,,,3.3,,,,1.4,,1.5,,,,1.8
Карачаево-Черкесская Республика,Отдельно стоящие здания жилого назначения квартирного типа в сельской местности,,,,,,,,,,,3.5,,,,,,,,,,,,,,,,,,,,,,,,,
Кемеровская область - Кузбасс,"Жилые дома в сельской местности,построенные населением",5.6,12.3,12.6,11.9,11.6,13.7,14.8,14.6,15.2,12.3,18.0,12.9,9.5,11.1,11.4,7.3,10.8,16.2,25.2,21.6,26.4,27.5,22.9,20.6,13.3,15.5,9.3,12.1,11.8,11.4,12.0,9.8,40.2,10.5,23.9,22.7
Кемеровская область - Кузбасс,"Жилые дома и общежития,построенные за счет бюджетов субъектов Российской и местных бюджетов",,,,0.8,0.4,1.9,0.6,,2.8,0.1,0.5,1.3,,,,,,,0.0,3.3,,1.2,0.4,3.0,,,2.9,1.9,0.1,3.1,,2.0,0.5,4.0,1.8,10.6
Кемеровская область - Кузбасс,"Жилые дома общежития,построенные за счет средств федерального бюджета",,,,0.4,1.3,2.1,1.9,,1.3,0.2,,7.1,,,,,,,0.1,0.1,,0.1,1.5,1.9,,,2.6,0.2,0.9,0.1,,3.7,1.3,1.7,,7.2
