Year,,2000,2000,2000,2000,2001,2001,2001,2001,2002,2002,2002,2002,2003,2003,2003,2003,2004,2004,2004,2004,2005,2005,2005,2005,2006,2006,2006,2006,2007,2007,2007,2007,2008,2008,2008,2008,2009,2009,2009,2009,2010,2010,2010,2010,2011,2011,2011,2011,2012,2012,2012,2012,2013,2013,2013,2013,2014,2014,2014,2014,2015,2015,2015,2015,2016,2016,2016,2016,2017,2017,2017,2017,2018,2018,2018,2018,2019,2019,2019,2019,2020,2020,2020,2020,2021,2021,2021
Period,,I квартал,II квартал,III квартал,IV квартал,I квартал,II квартал,III квартал,IV квартал,I квартал,II квартал,III квартал,IV квартал,I квартал,II квартал,III квартал,IV квартал,I квартал,II квартал,III квартал,IV квартал,I квартал,II квартал,III квартал,IV квартал,I квартал,II квартал,III квартал,IV квартал,I квартал,II квартал,III квартал,IV квартал,I квартал,II квартал,III квартал,IV квартал,I квартал,II квартал,III квартал,IV квартал,I квартал,II квартал,III квартал,IV квартал,I квартал,II квартал,III квартал,IV квартал,I квартал,II квартал,III квартал,IV квартал,I квартал,II квартал,III квартал,IV квартал,I квартал,II квартал,III квартал,IV квартал,I квартал,II квартал,III квартал,IV квартал,I квартал,II квартал,III квартал,IV квартал,I квартал,II квартал,III квартал,IV квартал,I квартал,II квартал,III квартал,IV квартал,I квартал,II квартал,III квартал,IV квартал,I квартал,II квартал,III квартал,IV квартал,I квартал,II квартал,III квартал
Костромская область,Первичный рынок жилья,4193.95,4281.41,4346.56,4434.01,4729.47,5286.71,5473.92,6009.8,7471.39,8034.69,8793.68,9228.64,9992.21,9992.21,10020.14,10277.89,11262.82,11184.58,12661.8,13530.42,13480.32,14971.94,14786.27,15480.71,17597.97,18679.77,21712.88,28927.22,30473.53,31312.75,37393.53,37393.53,38271.61,38271.61,38271.61,35371.75,31057.55,30638.08,30479.03,30505.82,31828.21,29995.28,30563.09,30648.83,31361.46,31788.57,31799.21,31840.01,32634.67,32646.05,33875.93,33465.32,32383.6,32953.72,33241.9,32474.04,31719.28,34592.98,33147.95,33634.66,36632.33,37413.78,35192.97,35861.46,34336.92,33428.84,33986.82,35451.35,34136.84,33450.67,33243.76,33960.97,33912.63,35694.98,35015.68,36866.2,37811.93,37580.48,37634.45,39381.32,46157.37,47454.78,48923.97,52357.31,55783.82,56044.93,57981.97
Костромская область,Вторичный рынок жилья,3691.71,3550.54,3563.68,3733.82,4032.72,4563.65,4659.39,5097.13,5256.84,5732.59,6200.46,6633.04,7182.34,7520.4,8039.8,8614.37,9946.32,10744.94,12070.01,12762.35,13319.93,14136.48,14526.81,14797.46,15897.84,17757.44,21204.35,29630.72,35260.87,37132.87,39671.9,40285.12,40916.49,40688.53,41117.89,39454.36,39068.0,34421.04,33012.36,33229.98,33650.88,33270.48,33115.04,32910.51,31586.43,32386.85,33674.26,35135.95,37509.89,39326.32,39136.05,40128.02,39417.06,39988.67,40646.44,40454.72,40678.45,41446.49,41542.81,41032.19,42393.8,44737.48,42222.27,42308.27,42018.01,41413.57,41415.38,40544.4,40089.33,40636.17,39607.07,39738.68,36634.7,37191.88,36917.68,40306.41,40038.1,39835.22,39691.38,39139.21,40243.78,41298.44,41528.35,42956.61,45435.15,46982.17,49639.42
Краснодарский край,Первичный рынок жилья,7119.54,7119.54,7238.3,7591.84,8477.59,8614.25,8611.12,8971.42,9178.63,10525.46,10840.89,11696.78,12379.04,13390.43,13258.58,13903.68,13782.6,14561.69,15935.5,16190.39,17541.33,17907.42,18958.14,20534.9,23114.16,24979.5,26502.35,29576.55,31619.2,34886.61,37287.82,40274.76,44597.94,46020.69,46623.47,47693.87,43751.69,41693.39,39761.29,39504.77,39994.03,40043.32,39657.88,39592.12,37274.89,38456.75,38964.36,39215.25,40213.94,40843.99,40738.24,40978.48,40280.79,40921.01,40909.11,40539.71,40105.34,41433.2,41058.59,42059.78,45774.86,43880.81,44056.6,44001.3,42901.91,42984.43,43222.76,42731.77,42498.38,42593.98,42314.22,42731.09,43486.86,43141.69,43790.46,46178.87,49015.24,48318.72,51935.13,52551.61,51820.01,54305.99,56385.02,58045.83,63121.63,74635.59,86318.23
Краснодарский край,Вторичный рынок жилья,6790.71,6825.18,6830.95,7042.77,7299.87,7607.0,7960.17,8222.74,8872.15,9248.27,9718.39,10711.01,11325.87,11622.24,11821.17,12233.72,13983.47,14521.76,15143.61,15690.24,16901.74,17793.3,17936.86,18661.65,23551.78,24257.06,24943.92,25972.32,35966.02,38732.03,45526.92,49398.48,58164.9,59461.78,62584.09,60140.84,61586.75,53131.85,53416.18,53715.32,53986.34,55337.38,55252.06,55191.64,50138.61,51366.42,51068.08,51783.65,47639.17,47981.81,48372.8,49142.33,50104.02,50793.6,50631.55,51141.07,52250.76,52577.64,52717.99,53175.27,54476.64,57182.76,57058.29,56728.98,57720.76,57429.31,57378.22,56697.88,57014.89,57113.63,57196.62,56237.8,56637.07,58113.56,58198.15,57032.35,57360.91,57703.51,58034.76,58245.36,59196.88,59237.61,59509.19,59617.04,66469.09,73925.58,76855.4
Красноярский край,Первичный рынок жилья,4783.95,4885.73,5264.32,6724.64,7486.41,9063.74,10202.04,11196.34,11165.67,11171.29,11376.84,11476.68,10872.36,10909.42,11318.52,11490.18,13582.19,15444.96,17702.31,19044.78,19878.32,20170.91,20236.77,21077.07,22754.54,23848.58,24650.85,27652.73,30625.72,33369.77,36313.49,40435.04,45194.64,46261.47,46008.97,41597.82,41470.51,40462.12,38519.86,37992.97,38309.66,38964.51,39832.33,40490.88,40868.89,41510.59,43016.78,43905.68,45447.42,46416.01,48638.77,50046.89,51594.98,52387.76,52921.71,53768.92,54902.65,55467.63,55899.89,56370.98,57002.64,56304.85,54443.69,52729.42,50140.01,49588.35,49640.6,49408.79,48592.72,49096.81,50537.68,50990.15,51291.25,52045.88,52603.88,53505.68,54794.64,55818.22,56825.18,56769.21,59616.82,60377.64,62756.09,65921.75,69844.58,72712.78,77795.49
Красноярский край,Вторичный рынок жилья,4835.51,4952.94,5494.19,6907.19,8034.19,9610.48,11671.37,12307.13,11978.23,12008.96,12199.94,12096.59,9651.9,9774.89,9840.94,10070.57,11817.47,12766.38,14630.82,16319.31,19446.33,19626.32,19649.34,19977.05,21911.37,22721.64,23757.76,28381.6,27526.63,30885.75,34681.42,40055.72,41617.38,42644.55,42284.96,36100.9,34981.57,32460.67,31231.37,30947.46,33437.62,34168.78,35167.22,36164.53,43425.57,43489.49,43895.41,45144.79,45679.01,47909.72,50114.26,51047.4,48006.99,48051.5,48821.14,49577.68,50075.21,50223.56,50313.75,50511.9,49147.64,48360.46,46740.94,45562.6,44375.27,44341.09,43730.14,43544.25,42303.88,42216.27,41863.38,42170.75,44631.11,44992.03,45741.38,46867.89,47197.2,47287.58,48102.79,49308.22,51569.39,51763.21,53035.35,55459.23,61534.15,64478.39,66758.44
Крымский федеральный округ,Первичный рынок жилья,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51250.42,50877.34,51239.18,50567.56,,,,,,,,,,,,,,,,,,,
Крымский федеральный округ,Вторичный рынок жилья,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51491.63,52625.55,52457.68,55333.79,,,,,,,,,,,,,,,,,,,
Курганская область,Первичный рынок жилья,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32660.52,31950.9,30630.84,30471.79,29435.79,29126.87,29057.79,29167.01,31137.49,31942.53,33435.68,33596.88,34175.59,34960.58,35589.86,37511.73,38333.58,38688.65,39183.92,39377.48,38105.99,39268.85,39191.9,38772.77,38190.63,38069.97,37688.9,37033.64,38949.99,38748.09,39349.96,38450.32,35901.25,36023.82,35262.61,35158.28,38731.72,38777.12,40486.7,38685.49,44594.59,45265.62,45119.79,44715.53,44682.34,44160.97,43238.84,44791.15,44537.48,44352.36,45849.6
Курганская область,Вторичный рынок жилья,3441.89,3555.08,3886.83,4871.73,4388.34,4658.38,4970.16,5474.38,6000.92,6982.31,7261.3,7252.83,7116.36,7026.78,7054.19,7497.85,7897.8,8435.04,9041.6,10590.9,12137.01,13402.77,13855.86,14313.72,16503.12,16506.22,17452.73,17680.52,20021.25,22157.37,27380.55,30167.73,35549.82,36301.71,36671.56,35973.71,37131.89,33155.84,31583.21,31819.51,30973.96,30567.97,30172.05,30973.79,33993.16,33707.16,32781.98,34631.34,35056.74,36612.41,37315.55,38760.5,41130.29,41997.59,41854.47,41240.16,42057.78,41854.74,42139.36,42325.22,40909.34,40542.67,39777.68,39110.09,37798.21,37588.58,37537.57,36642.96,35905.49,35560.39,35820.3,36088.34,35949.04,35961.97,36239.1,36181.46,35205.13,35843.66,35920.73,36005.29,37356.97,38341.03,37729.15,37890.3,41576.26,41627.78,42949.25
Курская область,Первичный рынок жилья,3944.01,3949.56,3945.27,3850.0,5887.38,5887.38,5955.24,6216.46,6291.09,6442.98,6577.28,6732.98,7718.74,8067.6,8579.67,9370.83,10318.46,10318.46,11037.0,11740.75,13652.0,13982.51,13980.31,14068.37,15768.07,15974.17,16698.88,18826.89,22503.77,24062.71,25845.61,26577.86,29126.37,29716.27,30198.57,30198.57,30924.06,28812.74,27899.55,27635.63,27050.57,27316.5,27098.58,26916.55,26036.44,27662.52,27679.12,27908.81,30067.33,30219.95,30313.0,30653.59,32351.27,32464.35,32526.3,34211.54,34742.98,38154.51,38846.54,39025.57,39115.5,38942.79,36326.22,34948.26,34454.08,34427.17,34010.97,33766.98,35676.17,35115.2,34492.39,34888.12,36656.09,37019.19,37271.75,38784.42,41305.29,41513.59,41971.04,42010.91,43652.6,45207.1,47578.68,50555.69,55655.72,57688.96,60741.82
Курская область,Вторичный рынок жилья,3494.8,3403.93,3468.28,3488.96,4104.68,3689.72,3885.38,4299.91,5743.5,5288.0,6125.0,7134.5,8500.0,8500.0,9250.0,10400.0,,,,,13314.0,13283.2,13359.6,13757.2,,,,,21274.27,22902.75,25745.36,27920.56,31737.36,33647.17,35060.78,33716.24,31429.06,29216.66,28440.02,28417.77,28988.53,28953.47,28687.26,28713.2,28858.4,29085.1,29295.45,30007.11,31718.83,32083.52,33277.33,34920.62,36403.13,36761.45,37592.23,38137.95,39495.86,40662.27,41495.15,42704.53,43197.31,42786.72,42101.3,41532.01,40504.08,39679.17,39265.87,38800.18,38429.38,37871.81,37202.13,37942.51,38132.11,38528.74,38936.17,40050.81,41051.47,41415.49,41709.05,41519.73,42771.61,44100.1,45138.52,48566.18,53184.52,55712.34,59184.63
Ленинградская область,Первичный рынок жилья,5208.58,5214.13,5260.87,5471.18,5727.11,5786.73,5943.69,6402.63,7364.34,7576.19,7988.61,8397.71,9227.77,9874.67,10843.03,11758.75,14529.02,15382.86,15865.01,15930.79,17563.11,17719.47,17951.17,18247.66,19252.35,20030.32,21352.21,22902.47,28161.75,29126.35,30040.64,30674.64,39626.51,45113.87,47190.61,47527.07,56496.62,56487.52,56456.89,52578.18,51501.26,51013.36,49474.01,48472.83,47811.22,48017.21,50104.29,50330.61,48640.9,49327.79,49582.18,49593.44,52693.07,52537.2,52929.52,52876.05,52018.98,52048.07,53555.11,53617.17,53804.1,55513.63,56878.95,57348.59,54411.28,54221.59,54544.44,54305.39,53200.34,53681.87,52953.52,53038.91,52179.22,52880.58,53476.05,53634.33,58631.91,59000.61,59017.67,59034.98,76421.27,78769.15,79686.1,82002.92,97198.65,109570.27,108979.1
Ленинградская область,Вторичный рынок жилья,4149.03,4242.09,4286.25,4572.02,5124.0,5216.31,5335.55,5657.83,6279.26,6597.82,6866.19,7598.5,8998.53,9184.61,9854.15,10204.0,12370.06,14501.47,15304.08,15557.07,17220.46,17232.07,17148.1,17610.55,18644.04,19382.66,21908.63,25437.45,28552.38,28878.45,29630.78,31000.41,37146.42,38233.74,40070.18,40186.16,48200.32,48269.57,47665.69,46750.56,45916.88,45518.29,45143.62,44717.54,45593.23,44982.25,45785.82,46941.32,48046.75,48853.38,49926.71,51750.58,51585.18,55255.87,55607.39,55432.63,59485.36,59104.91,59180.26,61195.01,61656.29,61452.09,61457.07,59579.08,54945.02,55955.12,54752.16,55175.37,53575.39,53734.78,52884.33,53132.25,50999.93,51410.75,52100.46,52653.16,51567.36,51808.93,52063.05,51967.47,71912.91,71920.54,72401.9,72612.2,60499.7,61451.2,63180.67
Липецкая область,Первичный рынок жилья,4196.71,4405.1,4479.07,4793.85,5203.11,5579.15,5932.61,6476.44,7440.52,7704.75,7973.08,8681.23,9401.68,9583.89,10294.41,10894.16,12496.68,13564.61,14339.47,15722.42,16515.46,16971.79,17627.6,18504.53,19332.34,19947.26,21140.93,23700.93,26309.33,29327.32,34415.31,38407.0,36144.0,38026.84,40150.41,37843.05,34771.5,32189.02,31112.23,31115.58,32228.03,32482.7,32583.49,33594.99,35194.62,35393.05,36599.55,37428.61,36758.46,37764.22,38924.4,39769.73,41639.28,42768.3,42108.58,41650.34,40259.32,39397.93,39215.87,38835.85,38600.42,38221.14,38125.68,37429.3,36512.63,36163.29,35745.17,34331.44,34165.06,34639.4,34916.65,36207.05,37625.64,38396.88,39522.68,40767.04,41686.07,41794.88,43324.2,44740.68,41242.33,43882.04,44840.45,47726.8,50975.69,53743.48,56351.97
Липецкая область,Вторичный рынок жилья,4538.29,4502.85,4559.68,4806.87,5358.75,5771.87,6234.5,7871.5,7945.63,8186.75,8542.25,9382.0,10996.0,10887.25,10892.78,11896.63,14259.53,14717.37,14972.03,14988.6,16234.31,16268.3,16683.56,18102.57,19021.98,21395.13,22371.27,27122.6,31364.16,32730.82,35625.02,43207.26,50348.41,50799.14,50804.59,49142.66,36908.83,32013.42,29474.43,31436.32,37206.21,37442.32,37058.06,38598.99,38892.89,38126.13,39885.08,40152.02,40854.54,41216.23,42605.56,43211.77,45717.91,46279.23,45903.59,45506.72,46848.85,47871.51,47747.37,48960.45,48396.24,48037.51,47769.44,44051.25,41468.64,41056.39,41743.51,40873.63,39794.17,39305.94,39133.28,39013.12,40744.53,41024.67,40994.83,41091.44,41025.64,42656.44,42966.85,42826.59,44210.03,44103.47,44543.85,46096.0,56687.43,56811.1,57430.58
Магаданская область,Первичный рынок жилья,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32042.93,32684.1,33664.33,34850.9,,,,,47437.0,47437.0,47437.0,50000.0,48509.56,48509.56,48509.56,48005.0,48005.0,48005.0,48500.0,67907.0,67907.0,67907.0,67907.0,55000.0,55337.82,50206.46,52941.35,52941.35,51654.71,51654.71,51654.71,49604.9,,,,,,,,,94531.88,94531.88,95245.46,95792.34,95683.83,95683.83,95746.72
Магаданская область,Вторичный рынок жилья,1538.37,1598.11,1614.2,1542.85,1738.83,1824.3,1823.89,1829.97,2384.4,2872.82,2804.22,2836.1,3667.41,4043.45,4335.62,4348.73,4626.28,4626.28,4626.28,4626.28,7876.09,7876.09,8013.26,8555.73,10818.02,10818.02,12411.35,13243.3,16674.35,16446.94,17696.32,19380.31,22460.56,25790.36,26886.26,28258.61,29221.51,28643.0,30566.31,29503.0,30332.83,30216.9,30560.41,30771.56,30750.96,30794.6,30995.66,31865.83,33145.94,37076.88,40268.14,44403.28,46636.77,47766.0,51908.18,53004.21,53856.18,54196.58,54115.37,55359.45,55752.2,54069.01,51809.8,51709.01,51472.6,50932.3,51577.8,51955.03,48372.94,46740.63,45926.44,44844.21,45508.71,47230.41,46642.23,46936.61,47519.47,48399.38,46784.85,49549.06,50491.74,51507.71,53548.14,56701.82,57691.8,63629.53,68412.48
Московская область,Первичный рынок жилья,9305.1,9106.36,9033.74,9663.48,11436.78,11504.83,10585.32,11953.36,12331.56,13259.46,14408.34,14748.48,15261.97,16698.13,16856.08,17441.58,18651.06,19222.41,18747.74,20845.49,20688.94,21368.61,21681.23,25814.9,26085.91,30986.03,34030.29,35263.93,41930.43,42481.9,44535.98,51747.32,55235.26,58606.42,59654.04,62433.04,63629.98,64227.86,61214.83,60673.22,61718.99,60054.64,60402.2,60233.42,65187.12,66722.99,67395.76,69119.4,71364.67,75641.96,77568.46,77594.66,73463.82,73876.02,74891.97,76016.21,76295.92,82465.2,81698.03,80400.46,81773.25,80392.15,80646.87,80783.22,76633.43,78661.28,78656.73,78789.14,76767.82,77692.06,78587.07,78746.34,81167.6,84422.11,86015.95,86166.32,88020.85,85403.58,88683.23,88486.09,88422.63,92924.51,95224.45,100509.65,117476.85,122257.06,124151.02
Московская область,Вторичный рынок жилья,7152.35,7119.92,7026.47,7460.45,8388.51,8509.92,8510.14,9225.99,9765.75,10992.05,12049.86,12670.13,13695.61,14642.65,15045.54,15863.73,17387.18,18138.68,18542.49,19283.64,20612.45,21543.94,22743.95,25360.95,27595.31,32465.25,37538.31,41201.84,45616.24,45733.07,46675.88,52818.83,61775.03,67111.04,70651.59,72825.68,72148.79,67903.38,64652.51,62344.18,65740.4,64327.45,65223.97,66364.04,63885.26,65359.93,64313.8,65895.2,67452.69,69126.97,69456.07,73760.91,69167.91,71142.51,69827.54,70245.75,70699.42,70868.18,71449.89,71975.02,76716.8,76818.34,76683.95,74505.81,74712.33,73243.78,72366.07,70401.67,59196.59,58268.53,57701.75,58452.96,70805.73,70786.59,72401.89,73916.66,72308.35,74208.81,75301.51,75537.68,79238.08,80258.93,80586.13,86617.15,86477.89,88778.09,92824.99
Мурманская область,Первичный рынок жилья,9376.74,9376.74,9376.74,9376.74,10509.57,10509.57,10509.57,10509.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Мурманская область,Вторичный рынок жилья,2865.8,2457.56,2916.93,3435.1,3297.34,3344.33,3514.37,3784.72,4266.39,4303.84,4672.53,5440.99,6322.6,6649.38,7414.36,8094.8,8803.87,9147.06,9784.67,10180.34,11003.38,11510.97,11955.94,12888.03,15276.48,15520.34,21909.82,32475.08,22713.26,22386.19,23317.21,23518.55,24704.93,26280.04,27116.79,27612.96,29784.89,28754.46,28334.66,28489.05,23234.23,23625.95,23218.39,23638.14,30051.08,29759.54,30879.44,34209.14,34476.61,33472.07,35868.27,38089.73,40277.32,40046.61,40666.21,42369.85,45160.83,46069.71,48137.7,50718.26,55367.32,52052.48,50122.91,49076.66,47702.2,49556.8,48675.58,48776.27,47713.59,47049.86,46274.51,45234.79,46490.4,46571.3,48408.63,48985.28,49546.15,49431.33,49738.95,49952.66,52584.24,52011.75,53764.74,55715.4,59379.66,60760.43,64860.8
Ненецкий автономный округ (Архангельская область),Первичный рынок жилья,,,,,,,,,,,,,,,,,,,,,32564.46,32908.46,32908.46,33312.0,33156.0,33156.0,32618.2,36102.8,38115.39,38115.39,38115.39,40948.71,42656.56,43925.14,44487.1,57586.62,58583.45,58583.45,58438.57,61388.12,65500.0,65500.0,65500.0,65500.0,56660.13,56660.13,56660.13,56619.07,54417.81,54417.81,54417.81,54417.81,54417.81,54417.81,54417.81,54417.81,,,,,,,,,,,,,,,,,69274.95,67245.33,67175.53,67602.4,,,,,,,,,,,
Ненецкий автономный округ (Архангельская область),Вторичный рынок жилья,,,,,4748.33,4980.38,6390.35,6417.92,,,,,,,,,18830.42,18933.65,19363.34,19458.54,23457.91,23168.85,22943.74,23060.86,23895.13,28186.45,29698.55,32824.94,43130.33,40603.77,40603.77,48859.73,50700.06,54109.95,61107.21,58157.44,62798.69,59972.38,60127.98,58664.28,60478.74,67140.5,67140.5,60215.53,64334.85,64447.03,60625.13,64322.15,63921.43,65283.48,72184.36,69207.38,69030.06,70454.24,70568.27,71427.53,73302.94,75633.6,74219.03,74553.64,82407.05,82732.89,82717.3,83133.03,83887.16,82889.32,80879.53,79890.15,70734.17,70145.37,69802.03,68251.3,66328.26,65305.17,62673.51,63402.5,61529.33,62499.34,62560.54,62797.65,60480.35,56852.35,56765.39,59709.5,64920.35,69596.77,73255.51
Нижегородская область,Первичный рынок жилья,9556.06,9579.2,9270.64,9928.02,9799.9,10314.63,10540.09,11756.18,11885.87,12630.24,12967.18,13556.19,14769.56,15179.12,15808.95,16535.57,17612.38,18785.88,20975.77,22044.89,22043.67,22056.79,22824.63,24180.52,24375.11,25218.27,31229.9,47080.73,51066.69,55517.22,53924.87,56212.84,55636.36,58909.01,61524.64,62422.02,55418.17,53919.83,51592.45,50698.25,47817.15,47608.1,46776.6,47062.29,45053.84,44981.74,45287.12,45972.23,46218.28,47437.46,48813.98,50535.33,52734.13,53227.43,55058.22,53229.97,54027.89,56924.0,58284.14,60234.18,62062.86,62806.0,63318.84,63559.19,61264.18,60747.14,60192.18,60522.01,61469.94,61746.98,60568.4,59711.22,58372.62,58408.36,59019.55,58951.04,60002.04,61122.01,62177.49,63771.74,67050.67,68207.44,71476.1,75229.74,84001.34,87070.48,90663.67
Нижегородская область,Вторичный рынок жилья,5776.18,5791.72,6119.7,6299.09,6418.82,6622.01,6857.34,7601.26,7777.74,8270.74,8591.54,9157.71,10656.38,11072.71,11487.6,12147.32,13085.44,14214.23,15430.16,16385.02,16525.08,16778.25,17160.06,17645.43,18569.12,19407.25,23638.5,36405.41,38409.31,39968.42,40917.77,42353.59,42969.14,45289.91,46625.19,47416.48,45120.31,43302.12,41254.97,40730.73,42073.34,42411.07,42993.61,43509.61,44413.62,44966.82,45760.67,46497.31,48933.43,50424.79,52976.24,55263.02,57988.56,58612.01,60093.42,60919.14,61626.28,62716.32,63907.68,65511.47,66797.19,66566.62,66698.16,65855.59,65021.27,64483.2,64341.33,64593.57,63215.0,63244.49,62121.51,61155.39,60889.35,60946.66,61326.69,61728.54,62775.06,63435.32,65038.55,65518.95,65653.48,66291.53,67664.66,70620.59,79494.88,83443.15,87039.42
Новгородская область,Первичный рынок жилья,4372.98,4353.86,4353.85,4377.85,4281.11,5883.32,6704.68,6985.1,7918.77,8010.76,9070.03,9713.66,11449.68,11649.06,12047.41,12496.72,11856.15,12410.08,13439.98,13870.02,13522.14,13781.03,14297.15,14980.28,16115.62,17128.24,20475.11,23887.61,27638.36,27947.15,28804.55,28988.55,30935.65,33523.53,36190.55,36454.83,34432.02,33565.69,33321.32,33551.29,34105.29,35135.9,33829.04,33969.12,34789.92,35734.17,36370.35,36190.11,37684.52,39436.56,41756.18,42640.39,42503.48,44787.3,44874.64,44897.93,45310.44,43948.76,45083.72,46522.26,47592.94,43243.11,41778.79,41292.57,39464.26,39848.87,40040.76,40578.9,39015.39,39984.98,40051.15,39393.4,40522.15,41398.49,43219.88,43704.13,44239.29,43696.4,44834.99,45223.05,44401.43,45713.79,49818.38,50112.86,50725.66,51550.27,52891.77
Новгородская область,Вторичный рынок жилья,4589.37,4654.34,4671.68,4640.58,5198.74,5685.13,5976.75,6553.82,7298.1,7421.37,8121.22,8703.17,9548.24,10083.99,10526.1,10689.0,11055.67,12165.81,13372.14,13736.61,13963.95,14263.59,14736.09,15607.85,15995.61,16889.17,20968.08,26668.17,30183.49,30253.73,30845.54,31645.57,33485.68,35273.08,38958.49,38960.59,36421.24,35777.05,35121.99,34880.5,35899.13,35103.51,34546.26,34577.67,32708.63,33475.9,33788.21,34176.87,33679.4,35677.85,38659.59,40494.75,41857.88,42079.29,42382.2,42470.21,44059.67,44690.68,43539.35,43465.53,47101.18,46861.26,46645.05,46585.48,43081.63,43032.08,42478.34,40911.06,40437.35,39844.08,40197.0,40017.57,37979.73,37524.17,39184.97,39384.32,39096.98,39551.51,39541.37,39226.01,38997.88,39048.62,39762.63,40718.46,44149.08,44999.99,45693.99
Новосибирская область,Первичный рынок жилья,6239.86,6203.16,6466.63,6796.35,7548.59,7900.36,9149.33,10558.15,11091.55,12107.05,12651.2,13388.21,15288.58,15523.03,15869.41,15632.47,18149.26,18575.55,19081.1,20422.7,22107.47,25040.85,26595.53,27440.45,26418.33,27305.64,27084.77,28458.07,36874.75,39255.87,41256.93,43288.17,44865.44,45482.93,45799.06,46216.81,48033.86,46266.59,42666.26,41397.07,37656.95,37829.01,39641.9,38263.19,33187.1,33734.69,33748.62,34129.38,36871.77,38415.64,38506.35,38968.84,41838.7,42103.71,42475.5,42437.35,47480.06,48165.56,48425.27,50225.19,49461.78,49115.96,46898.18,46572.51,48218.39,48543.74,48125.04,48553.63,48686.37,48061.91,48372.6,49384.77,50275.3,50981.81,52410.03,53094.52,55567.95,55836.25,56312.96,58709.5,55764.86,59762.51,59696.17,63610.77,68771.84,69965.51,72196.39
Новосибирская область,Вторичный рынок жилья,5604.09,5747.21,5828.17,6259.75,6664.58,7430.93,8247.17,9842.07,10997.45,12046.86,13075.27,13352.38,14736.47,15118.19,15418.67,16013.81,16968.04,17238.93,18357.83,19942.81,22324.3,23444.48,24080.85,25305.6,27773.81,28647.74,29374.04,31644.78,41292.59,43145.27,47603.79,49169.73,52332.91,54195.84,55266.56,53696.89,54691.7,52267.03,49362.54,48060.09,48143.43,47458.99,46813.93,46429.68,42988.93,42710.43,45661.9,46661.3,46633.99,47527.14,47953.35,48676.09,53072.63,54329.69,55374.38,56055.55,55607.17,56236.69,57261.6,58739.93,59482.62,57424.08,55130.02,54964.95,54007.33,52908.69,52602.95,51801.4,50879.75,50634.43,50819.73,50777.04,52127.13,52540.72,52659.15,55170.7,56144.47,56376.6,56796.27,57564.09,62531.11,63595.74,63442.92,64354.2,63850.24,64727.92,64440.98
Омская область,Первичный рынок жилья,4639.33,4639.33,4687.91,4818.84,5256.82,5536.26,7489.01,8764.33,10564.54,10810.27,10916.71,11269.79,10882.77,11368.69,11507.81,11726.98,11863.85,12101.35,12907.51,13591.49,13651.16,15098.05,16138.42,16419.67,17772.25,18562.62,21345.4,24234.65,27057.3,29691.05,31490.07,32711.09,34508.8,34737.79,34662.95,33777.13,32379.61,31502.7,31223.8,31231.4,30759.29,30654.12,31078.22,31271.2,30921.01,31561.43,32201.46,32702.48,34479.61,34824.1,35532.13,36803.48,37198.19,38430.41,39177.45,39532.46,40705.48,40776.04,41495.87,41627.59,43014.09,42951.81,43811.89,43161.77,42689.63,42369.56,42222.32,41981.89,41080.56,41393.86,40879.83,40681.78,40270.89,40449.59,40817.73,41285.75,41554.63,41922.64,42067.3,43140.6,44857.25,44168.12,47155.6,48685.41,56191.19,58190.24,62219.38
Омская область,Вторичный рынок жилья,3425.87,3350.05,3381.87,3508.29,3672.02,4040.01,6546.52,7954.55,9168.48,9477.23,9377.38,9471.46,9526.26,9560.95,9699.68,9985.5,10631.95,10979.06,11762.58,12754.35,13715.8,14837.04,15889.25,16640.8,19161.64,20197.59,24037.93,27748.07,30314.02,32854.04,35108.26,36797.09,38728.43,39363.85,39300.73,37691.17,35083.69,32900.8,31792.55,31201.11,31068.19,31570.56,31846.19,32500.29,32748.5,33220.46,34184.06,34690.2,35328.25,36922.73,37946.65,40126.85,40132.73,41010.76,42193.45,42367.58,46272.34,45359.06,45592.97,45448.98,46020.92,45522.31,44873.33,43784.33,43849.78,43414.95,42550.96,42029.36,40877.2,40202.72,40524.02,40240.73,40232.44,40425.82,40786.04,41369.15,42270.09,43036.85,43376.53,44074.8,45107.38,44776.03,46485.12,49661.57,52846.82,55442.97,58435.92
